identifier,resource_type,md_standard,ogc_web_services,md_date,language,crs_epsg_codes,title,keywords,abstract,md_contact_name,md_contact_email,landing_page,data_creators,data_publishers,data_pointcontact,bounding_box,license,access_rights,wcs_getcapabilities_url,wfs_getcapabilities_url,csw_metadata_name,csw_metadata_name_clean,feature_id,clean_feature_ids,layer,bbox_28992,intersects_outline_1,intersects_outline_2
045d0f20-aae1-40c9-9bf6-4da605e728e2,dataset,ISO 19115,WMS; WFS,2022-11-30,dut,28992; 5709,Digitaal Topografisch Bestand - omhullende,,Deze omhullende van het DTB geeft aan binnen welk gebied het Digitaal Topografisch Bestand is ingewonnen.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://geo.rijkswaterstaat.nl/services/ogc/gdr/dtb_hull/ows?service=WFS&request=getcapabilities&version=2.0.0,dtb_hull:dtb_omhullende,dtb_omhullende,dtb_hull:dtb_omhullende,dtb_omhullende,dtb_hull:dtb_omhullende,"(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True,True
0708f822-816d-4e30-8a0e-f33a9fa61fa7,dataset,ISO 19115,WMS; WFS,2025-07-04,dut,28992; 5709,NWB - Wegbeheerderskaart overige wegen,wegbeheerder; wegen,"Dit product bevat alle straten van Nederland die opgenomen zijn in het Nationaal WegenBestand (NWB) met als wegbeheerder Overige instanties, aangevuld met de contactinformatie over de wegbeheerder.  Het NWB Wegenbestand is een digitaal geografisch bestand van alle wegen in Nederland. Opgenomen zijn alle wegen die worden beheerd door wegbeheerders als het Rijk, provincies, gemeenten en waterschappen, echter alleen voor zover deze zijn voorzien van een straatnaam of nummer. Dus ook losliggende voet- en fietspaden en onverharde wegen zijn, indien voorzien van een straatnaam, in het NWB-Wegen opgenomen. Indien een weg gescheiden rijbanen heeft, wat vooral het geval is bij Rijkswegen, worden deze als aparte wegvakken in het bestand verwerkt. 
Het NWB Wegen bestand bestaat op dit moment uit bijna 159.000 hectopunten en meer dan 1,1 miljoen gedigitaliseerde wegvakken met een totale lengte van
ruim 160.000 kilometer (meting januari 2022). Het NWB Wegen bestand wordt maandelijks geactualiseerd.

Meer informatie en nieuws over het NWB is te vinden op https://nationaalwegenbestand.nl/   
  
Vertegenwoordigers van gemeenten, provincies, waterschappen en Rijkswaterstaat zijn gestart met het ontwerpen en organiseren van de samenwerking rondom het NWB. In het kader van deze doorontwikkeling van het NWB, komen wij graag in contact met u, de NWB gebruiker. Daarom vragen wij u een email te sturen met uw contactgegevens naar het volgende adres: nwb@rws.nl""",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://geo.rijkswaterstaat.nl/services/ogc/gdr/nwb_wegbeheerderskaart/ows?service=WFS&request=getcapabilities&version=2.0.0,nwb_wegbeheerderskaart:wegbeheerders_overig,wegbeheerders_overig,nwb_wegbeheerderskaart:wegbeheerders_overig,wegbeheerders_overig,nwb_wegbeheerderskaart:wegbeheerders_overig,"(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True,True
0708f822-816d-4e30-8a0e-f33a9fa61fa8,dataset,ISO 19115,WMS; WFS,2025-07-04,dut,28992; 5709,NWB - Wegbeheerderskaart provinciale wegen,wegbeheerder; wegen,"Dit product bevat alle straten van Nederland die opgenomen zijn in het Nationaal WegenBestand (NWB) met als wegbeheerder Provincie, aangevuld met de contactinformatie over de wegbeheerder.  Het NWB Wegenbestand is een digitaal geografisch bestand van alle wegen in Nederland. Opgenomen zijn alle wegen die worden beheerd door wegbeheerders als het Rijk, provincies, gemeenten en waterschappen, echter alleen voor zover deze zijn voorzien van een straatnaam of nummer. Dus ook losliggende voet- en fietspaden en onverharde wegen zijn, indien voorzien van een straatnaam, in het NWB-Wegen opgenomen. Indien een weg gescheiden rijbanen heeft, wat vooral het geval is bij Rijkswegen, worden deze als aparte wegvakken in het bestand verwerkt. 
Het NWB Wegen bestand bestaat op dit moment uit bijna 159.000 hectopunten en meer dan 1,1 miljoen gedigitaliseerde wegvakken met een totale lengte van
ruim 160.000 kilometer (meting januari 2022). Het NWB Wegen bestand wordt maandelijks geactualiseerd.

Meer informatie en nieuws over het NWB is te vinden op https://nationaalwegenbestand.nl/   
  
Vertegenwoordigers van gemeenten, provincies, waterschappen en Rijkswaterstaat zijn gestart met het ontwerpen en organiseren van de samenwerking rondom het NWB. In het kader van deze doorontwikkeling van het NWB, komen wij graag in contact met u, de NWB gebruiker. Daarom vragen wij u een email te sturen met uw contactgegevens naar het volgende adres: nwb@rws.nl""",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://geo.rijkswaterstaat.nl/services/ogc/gdr/nwb_wegbeheerderskaart/ows?service=WFS&request=getcapabilities&version=2.0.0,nwb_wegbeheerderskaart:wegbeheerders_provincie,wegbeheerders_provincie,nwb_wegbeheerderskaart:wegbeheerders_provincie,wegbeheerders_provincie,nwb_wegbeheerderskaart:wegbeheerders_provincie,"(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True,True
0708f822-816d-4e30-8a0e-f33a9fa61fa6,dataset,ISO 19115,WMS; WFS,2025-07-04,dut,28992; 5709,NWB - Wegbeheerderskaart gemeente wegen,wegbeheerder; wegen,"Dit product bevat alle straten van Nederland die opgenomen zijn in het Nationaal WegenBestand (NWB) met als wegbeheerder Gemeente, aangevuld met de contactinformatie over de wegbeheerder.  Het NWB Wegenbestand is een digitaal geografisch bestand van alle wegen in Nederland. Opgenomen zijn alle wegen die worden beheerd door wegbeheerders als het Rijk, provincies, gemeenten en waterschappen, echter alleen voor zover deze zijn voorzien van een straatnaam of nummer. Dus ook losliggende voet- en fietspaden en onverharde wegen zijn, indien voorzien van een straatnaam, in het NWB-Wegen opgenomen. Indien een weg gescheiden rijbanen heeft, wat vooral het geval is bij Rijkswegen, worden deze als aparte wegvakken in het bestand verwerkt. 
Het NWB Wegen bestand bestaat op dit moment uit bijna 159.000 hectopunten en meer dan 1,1 miljoen gedigitaliseerde wegvakken met een totale lengte van
ruim 160.000 kilometer (meting januari 2022). Het NWB Wegen bestand wordt maandelijks geactualiseerd.

Meer informatie en nieuws over het NWB is te vinden op https://nationaalwegenbestand.nl/   
  
Vertegenwoordigers van gemeenten, provincies, waterschappen en Rijkswaterstaat zijn gestart met het ontwerpen en organiseren van de samenwerking rondom het NWB. In het kader van deze doorontwikkeling van het NWB, komen wij graag in contact met u, de NWB gebruiker. Daarom vragen wij u een email te sturen met uw contactgegevens naar het volgende adres: nwb@rws.nl""",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://geo.rijkswaterstaat.nl/services/ogc/gdr/nwb_wegbeheerderskaart/ows?service=WFS&request=getcapabilities&version=2.0.0,nwb_wegbeheerderskaart:wegbeheerders_gemeente,wegbeheerders_gemeente,nwb_wegbeheerderskaart:wegbeheerders_gemeente,wegbeheerders_gemeente,nwb_wegbeheerderskaart:wegbeheerders_gemeente,"(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True,True
0708f822-816d-4e30-8a0e-f33a9fa61fa9,dataset,ISO 19115,WMS; WFS,2025-07-04,dut,28992; 5709,NWB - Wegbeheerderskaart rijkswegen,wegbeheerder; wegen,"Dit product bevat alle straten van Nederland die opgenomen zijn in het Nationaal WegenBestand (NWB) met als wegbeheerder Rijk, aangevuld met de contactinformatie over de wegbeheerder.  Het NWB Wegenbestand is een digitaal geografisch bestand van alle wegen in Nederland. Opgenomen zijn alle wegen die worden beheerd door wegbeheerders als het Rijk, provincies, gemeenten en waterschappen, echter alleen voor zover deze zijn voorzien van een straatnaam of nummer. Dus ook losliggende voet- en fietspaden en onverharde wegen zijn, indien voorzien van een straatnaam, in het NWB-Wegen opgenomen. Indien een weg gescheiden rijbanen heeft, wat vooral het geval is bij Rijkswegen, worden deze als aparte wegvakken in het bestand verwerkt. 
Het NWB Wegen bestand bestaat op dit moment uit bijna 159.000 hectopunten en meer dan 1,1 miljoen gedigitaliseerde wegvakken met een totale lengte van
ruim 160.000 kilometer (meting januari 2022). Het NWB Wegen bestand wordt maandelijks geactualiseerd.

Meer informatie en nieuws over het NWB is te vinden op https://nationaalwegenbestand.nl/   
  
Vertegenwoordigers van gemeenten, provincies, waterschappen en Rijkswaterstaat zijn gestart met het ontwerpen en organiseren van de samenwerking rondom het NWB. In het kader van deze doorontwikkeling van het NWB, komen wij graag in contact met u, de NWB gebruiker. Daarom vragen wij u een email te sturen met uw contactgegevens naar het volgende adres: nwb@rws.nl""",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://geo.rijkswaterstaat.nl/services/ogc/gdr/nwb_wegbeheerderskaart/ows?service=WFS&request=getcapabilities&version=2.0.0,nwb_wegbeheerderskaart:wegbeheerders_rijk,wegbeheerders_rijk,nwb_wegbeheerderskaart:wegbeheerders_rijk,wegbeheerders_rijk,nwb_wegbeheerderskaart:wegbeheerders_rijk,"(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True,True
06f70a29-c3a1-4ffc-9d7a-63daf3f856ad,dataset,ISO 19115,WMS; WFS,2025-04-23,dut,28992; 5709,Kustvlakte,,De kaart van het gebied 'kustvlakte' geeft de grenzen aan van het gebied waarbinnen voorkomens van laagveen zijn.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.885', '7.253', '53.552')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://geo.rijkswaterstaat.nl/services/ogc/gdr/water_en_bodem_ro/ows?service=WFS&request=getcapabilities&version=2.0.0,water_en_bodem_ro:gebied_waarbinnen_laagveen_aanwezig_is,gebied_waarbinnen_laagveen_aanwezig_is,water_en_bodem_ro:gebied_waarbinnen_laagveen_aanwezig_is,gebied_waarbinnen_laagveen_aanwezig_is,water_en_bodem_ro:gebied_waarbinnen_laagveen_aanwezig_is,"(-4603.45769403383, 323363.78402593103, 286293.0774695672, 620809.5270451631)",True,True
0f10981c-281e-4699-a766-02ab8c20fe64,dataset,ISO 19115,WMS; WFS,2024-02-22,dut,28992; 5709,Overzicht fotomiddens lage resolutie luchtopnamen (LRL) 2023,,Overzicht van de individuele luchtfotos die zijn gebruikt om het orthofotomozaiek op te bouwen van Nederland. Hiermee is informatie op te vragen over o.a. opnametijdstip (datum en tijd) van elke luchtfoto.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://geo.rijkswaterstaat.nl/services/ogc/gdr/beeldmiddenoverzicht_luchtfoto/ows?service=WFS&request=getcapabilities&version=2.0.0,beeldmiddenoverzicht_luchtfoto:beeldmiddenoverzicht_lrl_2023,beeldmiddenoverzicht_lrl_2023,beeldmiddenoverzicht_luchtfoto:beeldmiddenoverzicht_lrl_2023,beeldmiddenoverzicht_lrl_2023,beeldmiddenoverzicht_luchtfoto:beeldmiddenoverzicht_lrl_2023,"(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True,True
0ecc1228-8aa1-4a7d-bfb9-824140bd89e1,dataset,ISO 19115,WMS; WFS,2025-07-15,dut,28992; 5709,Bedrijdsjurisch KernGis (punten),,"Op het areaal betreffende contracten, zoals overeenkomsten en vergunningen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.047', '50.670', '7.276', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://geo.rijkswaterstaat.nl/services/ogc/gdr/kerngis_droog/ows?service=WFS&request=getcapabilities&version=2.0.0,kerngis_droog:bedrijfsjuridisch_punten,bedrijfsjuridisch_punten,kerngis_droog:bedrijfsjuridisch_punten,bedrijfsjuridisch_punten,kerngis_droog:bedrijfsjuridisch_punten,"(-10432.881592613878, 299491.94760145043, 288528.2262277738, 627638.2546011962)",True,True
0f1c24fc-0910-4f6e-abde-8fb7b6debcc8,dataset,ISO 19115,WMS; WFS,2024-02-29,dut,28992; 5709,kustfundatie_tbk,Begrenzing; Kustfundament,"Ministerie VROM. Oude versie van het kustfundament.
In 2011 vervangen door nieuwe versie in het Barro.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geo Gedeeld licentie (https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/pdf-documenten/Geogedeeld-licentie-rijkswaterstaat.pdf),restricted,,https://geo.rijkswaterstaat.nl/services/ogc/gdr/toepassingsgebied_beleidslijn_kust/ows?service=WFS&request=getcapabilities&version=2.0.0,toepassingsgebied_beleidslijn_kust:kustfundatie_tbk,kustfundatie_tbk,toepassingsgebied_beleidslijn_kust:kustfundatie_tbk,kustfundatie_tbk,toepassingsgebied_beleidslijn_kust:kustfundatie_tbk,"(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True,True
04e35de2-2b26-4627-9db6-1a49b266c542,dataset,ISO 19115,WMS; WFS,2025-01-15,dut,28992; 5709,Zwemwateronderzoek zwemlocaties 2022,Milieubewakingsvoorzieningen; Zwemwater; meetlocatie; zwemwaterprofiel,"Dit bestand betreft het landelijke bestand van locaties waaraan RWS de functie zwemwater heeft toegekend, inclusief bijbehorende zwemwaterzones. De informatie wordt jaarlijks geactualiseerd. De functietoekenning wordt jaarlijks geformaliseerd in een brief van de HID van RWS WVL aan de provincies. Onder voorwaarde van functietoekenning wijst de provincie de zwemwaterlocaties aan. Op de aangewezen zwemwaterlocaties voert RWS wettelijke taken uit: het opstellen en actueel houden van een zwemwaterprofiel, het monitoren van de zwemwaterkwaliteit gedurende het badseizoen en het zorgdragen voor het nemen van maatregelen ter verbetering van de zwemwaterkwaliteit als uit de monitoring is gebleken dat de zwemwaterkwaliteit niet in orde is.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://geo.rijkswaterstaat.nl/services/ogc/gdr/zwemwateronderzoek/ows?service=WFS&request=getcapabilities&version=2.0.0,zwemwateronderzoek:zwemlocaties_rws_2022,zwemlocaties_rws_2022,zwemwateronderzoek:zwemlocaties_rws_2022,zwemlocaties_rws_2022,zwemwateronderzoek:zwemlocaties_rws_2022,"(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True,True
0498f10a-41c7-4cdf-a672-c4f752b6fdca,dataset,ISO 19115,WMS; WFS,2025-07-04,dut,28992; 5709,Wegkenmerk bebouwde kom met geometrie op kenmerkniveau (RWS),wegen; wegkenmerken,"Bebouwde kommen:
De grenzen van de bebouwde kom van een gemeente worden vastgesteld bij besluit van B & W van de gemeente.
De bebouwde kom is het deel van een dorp of stad waar de huizen en erven aan elkaar grenzen.
De bebouwde kom worden aangegeven met borden H1 en H2. De bebouwde kom wordt getoond in kolom INVENT_OMSCHR.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://geo.rijkswaterstaat.nl/services/ogc/gdr/weggeg/ows?service=WFS&request=getcapabilities&version=2.0.0,weggeg:bebouwde_kommen_kenmerk,bebouwde_kommen_kenmerk,weggeg:bebouwde_kommen_kenmerk,bebouwde_kommen_kenmerk,weggeg:bebouwde_kommen_kenmerk,"(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True,True
06457415-a2d1-4f7d-8565-5e5780feaead,dataset,ISO 19115,WMS; WFS,2025-07-15,dut,28992; 5709,Geluidsanering geluidsschermen,,Geluidsanering geluidsschermen,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.731', '7.253', '53.753')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://geo.rijkswaterstaat.nl/services/ogc/gdr/gsan/ows?service=WFS&request=getcapabilities&version=2.0.0,gsan:bestaand_geluidscherm,bestaand_geluidscherm,gsan:bestaand_geluidscherm,bestaand_geluidscherm,gsan:bestaand_geluidscherm,"(-5134.142016119527, 306235.07467335195, 286729.67709721404, 643174.376727316)",True,True
08d48e2f-20c7-49ab-90d0-910f3be7ad73,dataset,ISO 19115,WMS; WFS,2025-02-17,dut,28992; 5709,mariene_wateren_nl,Water; Mariene assessment eenheden (Kaderrichtlijn Mariene strategie),Kaderrichtlijn Mariene Strategie mariene wateren Nederland. Dit is voor Nederland het toepassingsgebied voor de KRM. Het gebied is tevens een van de mariene rapportage eenheden voor Nederland,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.047', '50.731', '7.276', '53.753')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://geo.rijkswaterstaat.nl/services/ogc/gdr/kaderrichtlijn_mariene_strategie/ows?service=WFS&request=getcapabilities&version=2.0.0,kaderrichtlijn_mariene_strategie:mariene_wateren_nederland,mariene_wateren_nederland,kaderrichtlijn_mariene_strategie:mariene_wateren_nederland,mariene_wateren_nederland,kaderrichtlijn_mariene_strategie:mariene_wateren_nederland,"(-10216.160199225094, 306276.6925871455, 288353.2835429088, 643326.8495886592)",True,True
088225f0-0df1-42f2-b3c2-8a0d3d6f5aae,dataset,ISO 19115,WMS; WFS,2024-08-20,dut,28992; 5709,RWS legger - Kribkop,oppervlaktewaterlichamen; waterstaatswerken; waterwet; kunstwerken,"In de Legger rijkswaterstaatswerken zijn vaarwegen, nevengeulen, kunstwerken, oevers en regionale waterkeringen beschreven. Sinds de invoering van de Waterwet is het verplicht om alle rijkswaterstaatswerken hierin op te nemen. De legger bestaat uit kaarten die de ligging, vorm, afmeting en constructie van deze objecten beschrijft. Dit wordt de 'normatieve' toestand genoemd. Het gaat dan bijvoorbeeld om de vereiste bodemdiepte van een kanaal of de minimale volumeberging van een nevengeul. Voor het aanpassen van de Legger is er een Leggerbesluit nodig. De eerste Legger rijkswaterstaatswerken is vastgesteld in 2012. In oktober 2014 is de Legger geactualiseerd. In 2022 werd de Legger rijkswaterstaatwerken opnieuw geactualiseerd, enkel binnen het rivierengebied. Uitgevoerde rivierverruimende- en KRW (kader richtlichtlijn water) -projecten in de uiterwaarden zijn daarbij in de legger opgenomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://geo.rijkswaterstaat.nl/services/ogc/gdr/rws_legger/ows?service=WFS&request=getcapabilities&version=2.0.0,rws_legger:kribhoogtes_legger,kribhoogtes_legger,rws_legger:kribhoogtes_legger,kribhoogtes_legger,rws_legger:kribhoogtes_legger,"(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True,True
